"","line_text_star_final","line_text_final"
"806","10","좋아하는 배우들이라 꼭보고싶었는데 초반에는 정말 웃기고 막바지부분에는 생각보다 깅렬한 액션연기에 놀랐습니다 오랜맘에 너무 재밌는 영화였어요"
"807","8","걍 아무생각없이 봐야뎀억지웃음은 있음"
"808","10","이거 진짜 재밌음 영화관에서 보는사람들 다 웃음"
"809","10","완전재미있음 기대이상"
"810","10","재밌어용 웃다가 끝남 ㅎㅎㅎ"
"811","1","진짜 정말로재미없습니다"
"812","10","가볍게 보기 괜찮네요 솔직히 액션은 기대 별로 안했는데 생각보다 액션 장면이 쫄깃해서 보는 맛이 있었어요 개취지만 김영광 능청연기 넘 좋아요ㅎㅎ"
"813","6","재밌긴하네요 연기는 좋았어요"
"814","10","김영광 진짜 잘생기고 이서빈 진짜 이쁘고 둘이 너무 재미있고 내용도 재미있어요 꼭 보세요"
"815","10","김영광 잘생김 꼭 보세요 재밌어요"
"816","10","소소하게 재밌게 볼수있는 영화에요^^"
"817","8","가볍게 보기 좋은 영화인거 같아용 굿"
"818","10","김영광멋있음  재밋어여 캐"
"819","10","한바탕 웃고 가네요시국에 잼있는  일도 없는데"
"820","10","기대이상으로 재밌네요~~"
"821","10","둘이 캐미도 좋고 액션코미디라 취향저격이였어용ㅎㅎ그리고 여친이랑 봐서 더 좋았어용"
"822","10","재밌어요 김영광 잘 봤숩니다"
"823","8","아무생각없이 재미로 보면 좋은영화"
"824","7","백퍼 2  나온다 코로나 아니였으면 300만이상"
"825","2","볼게 없어서 봤지만 역시 예상했던데로 기대없이 봐서"
"826","10","재밋엇어요 ㅎㅎ 액션 코믹 다 재밋어요"
"827","10","액션 스토리 전부 너무 좋았습니다지루하지도않고 집중해서 봤네요너무 재밌습니다"
"828","10","액션코미디지만 액션에 더 가까운 영화코미디도 섞여있어 액션과의 조화가 어우러짐짜임새 있는 스토리"
"829","10","기대없이 내려놓고 보다보면 피식피식함 후반부 액션이 좋음"
"830","10","진짜 웃김 꼭 보세요완전 강추    안 본 사람들이 보지도 않고 평점 쓰던데 진짜 보고 후회 안 함"
"831","10","억지 감동 억지 신파 없고 아무생각 없이 낄낄거리며 봤습니다 킬링타임용으로 강추"
"832","10","김영광과 이선빈의코믹액션 연기가괜찮음"
"833","10","배우들 캐미도 좋고 액션신도 스릴 넘치고 중간에 피식하는 장면들도 여러개있어요 네 무엇보다 눈이 정화됩니다 시즌2도 부탁드려요"
"834","10","액션신이 재미있고 코믹함도 적당히 있어서킬링타임으로 볼만한 영화였습니다"
"835","10","보는내내 웃으면서 볼수있었던 영화였습니다 ㅎ"
"836","10","진짜 재밌어요 꼭 보세요"
"837","10","코믹액션 둘다 잘담은거같고 재밌다 알바아님"
"838","8","김영광 이선빈  케미좋구요 액션씬도좋고 유쾌해요"
"839","10","재밋게 잘봣습니다~~^^"
"840","10","멎있고 재미있었어요~"
"841","9","간만에 재밌는 영화 봤네요"
"842","9","재미있었고  중간중간 웃음포인트가 즈ㄹ겁네요"
"843","10","요즘봤던 영화중에서 제일 웃겼고 너무 재미있었다"
"844","10","재밌어요 돈 안아까워요"
"845","10","오랜만에 즐겁게 봤습니다"
"846","9","중간중간 웃긴부분 많았네요 ㅎㅎ"
"847","8","재밌었어요 흥미진진합니다"
"848","10","재밌게 잘봤습니다ㅎㅎ"
"849","10",""
"850","10","오랜만에 영화본거라 기대안하고 본건데 시간가는줄 모르고 봤네옄"
"851","8","아무생각없이 보기 딱조음 재밋엇음"
"852","10","재밌게 잘 봤어여 김영광 연기잘하네여~"
"853","8","생각없이 보기 좋네요 재밌게 보고 왔어요~"
"854","10","둘 케미가 봐줄만함 재밌음"
"855","10","웃기고 재미있었어요영화에 심오한걸 기대하지 않으신다면 재미있으실거에요특히 경찰 조연으로 나온 배우 너무 재미있고 멋있었어요"
"856","10","너무남자주인공 여자주인공 연기도 잘하고 웃김 간만에 스트레스 해소되었다  그리고 남자의 꼿꼿한 성격이 최고임"
"857","6","9점평점은 오바지싶습니다생각없이 웃으면서 보기좋다해서봣는데 너무 유치한건 어쩔수없네요~김영광님의 익살능청연기는 새로웠습니다이선빈님과의 캐미도괜찮았지만전체적인 유치한스토리와 영화흐름은 어쩔수없습니다65정도평점 생각"
"858","9","평점이 안 좋다고 해서 기대 안 하고 봤어요 요즘에 하도 댓글 알바가 많길래 그냥 내가 보고 판단해야지 했는데 초반에는 중국어 연기가 어색해서 음  뭐지 했는데 김영광씨랑 이성빈씨 호흡도 너무 잘 맞고 되게 재"
"859","10","진부한 러브스토리 같은거 안 나와서 좋았어요김영광 이야기를 좀 더 풀어줬으면 좋았을 것 같다는 생각이 들어룡 그래도 이선빈이라는 배우를 다시 볼 수 있었던 기회가 된 것 같네요"
"860","10","기대 안 하고 봤는데 생각보다 재밌었음 개인적으론 액션보다는 코미디가 더 재밌었던 영화오랜만에 극장에서 본 영화인데 만족 스트레스 확 풀려서 킬링타임으로 좋을듯 이런 코미디 영화 계속 나오길"
"861","9","이선빈때문에봤는데뜻밖에득템한기분중간중간피식하게웃게하는요소들이많아시간가는지모르고봤네요~"
"862","10","재미있어요 혼자  킥킥 웃고 왔습니다"
"863","10","꿀잼 이렇게 재밌을거라고는 생각 안했는데진짜 재밌어여"
"864","8","정말 한번쯤은 재밋게 볼만한 영화"
"865","10","재미잇게봣어요액션도짱"
"866","8","연기도 잘하시고 재밌게 잘 봤습니다"
"867","9","스토리도 괜찮았고 김영광씨와 다른 출연진의 코믹 액션 연기도 재밌었어요 특히 큰딸이 재밌다고 하니 더 좋았어요"
"868","10","액션도 볼만했고 가볍게 보기 좋습니다 웃겨요ㅎㅎ"
"869","8","빠른 전개 억지스럽지 않음"
"870","2","알바 풀었나 너무 재미없었어요김영광 팬인데 왜이런 영활 찍었지"
"871","9","아무 생각 없이 그냥 보기 좋은 영화 ^^"
"872","8","좀 밋밋합니다 구체적인  담화가 부족합니다"
"873","10","킬링타임용으로 딱 입니다굿굿굿"
"874","10","역시 기대 한것 만큼 재미 있었어요 ~  강추예요^^"
"875","10","처음에 기대 안하고 봤지만 김영광의 과거 이선빈과의 케미를 보면서 액션신에서 살짝 긴장을 하고 봤습니다~ 스토리가 이어지긴하는데 뭔가 짧고 애매하다거 해야하나 ㅠㅜ"
"876","10","오랜만에 영화본건데 너무 재밌어요"
"877","10","김영광 존잘임 진짜귀여웠다가 멋있다가 혼자 다함 ㅠㅠ보는 내내 웃겨서 재미있었음2시간이 금방감"
"878","10","간만에 생각없이 웃긴 영화"
"879","8","킬링타임용 나쁘지않음 재미있음"
"880","7","정말 정말 재밌었다~~"
"881","9","아무생각없이 재미있게 볼 수 있는 영화"
"882","10","잘보고 잘 웃다가 왔습니다 보는 내내 즐거웠어요 ㅎㅎ"
"883","10","재밋게 잘 봤습니다 여자친구가 좋아하네요"
"884","10",""
"885","10",""
"886","6","처음에 쭝궈들이 나오고 계속 쭝궈로 쏼라쏼라 하고 뭐가 막 날아가고 만화같고 너무 유치해 보여서 나갈까도 하다가 조금만 더 참고 쭉 보니까 주인공들의 연기력과 개그 코드들이 약간 아재스럽긴 해도 가볍게 볼 수 있는"
"887","10","오랜만에 영화관 가서 본 영화인데 김영광 액션 대박임~두 배우의 케미 완전 좋아요 유쾌하게 봤음~"
"888","3","액션씬빼고는 볼게 없어요  웃음포인트도 잘 모르겠고 스토리가 뻔하고 그냥 그랬어요 배우들 연기는 갠찮았습니다"
"889","10","딸램이랑 방학이라 데이트했어요재밌게 한시간반 웃고나왔네요 남주 넘나멋지고 여주도 예쁘고 멋있어요"
"890","7","두 주연배우의 환상의 호흡 멋진 액션과 주조연을 가리지 않은 모든 배우들의 연기와 액션이 기대 이상의 재미를 준 영화"
"891","1","영화관 티켓값이 좀 아까웠음"
"892","8","혼자 낄낄대며 재밌게 봤어요"
"893","10",""
"894","10","처음부터 끝까지 코믹재밌어요"
"895","10","김영광 잘하네 진짜로 기대이상 액션"
"896","10","너무 재밌어요 진짜 보는 내내 웃고 집중하고 재밌었네요"
"897","10","코로나 터진후에 처음 영화봤어요오랜만에 너무 재밌게 봤네요영광님 능글맞음 너무 귀엽고 액션도 너무 좋았어요"
"898","10","주인공들이 매력터짐 ㅠㅠ  액션도 좋고 웃김"
"899","10","간만에 재미있는 한국영화 봤네요 코믹과 액션이 잘 조합 됐네요 시간 가는줄 모르고 봤네요"
"900","9","볼만해요 코로나때문에 오랫만에봐서 그런지몰라도 영화봐서 좋았어요"
"901","10","김영광 이선빈 케미 대박 액션도 시원시원 간만에 웃었습니다"
"902","10","개꿀잼존잘 + 존예 + 액션 + 코믹 = 미션파서블"
"903","9","멋지고 귀여운 배우들"
"904","10","걍 진짜 보셈 솔직히 기대 안 했는데 진짜 재밋음 김영광 멋있어요"
"905","10","오랜만에 재미있는 영화 봤어요 ㅠ추천"
"906","8","김영광 잘생겼다 연기 좋았어요이선빈 존예 캐미 좋았어요"
"907","10","가볍게 킬링타임으로 좋습니다피곤했는데 기분좋게 나왔습니다"
"908","10","최근에 본 영화 중에서 제일 재밌었어요"
"909","9","이선빈 매우 이쁜거 같다"
"910","10","액션도 좋았고 재밌었습니당"
"911","10","웃겨욬 생각보다 꿀잼 간만에쟈밌는영화"
"912","10","케미긴 아주좋네요 ㅎㅎ최고"
"913","10","생각보다 재밋고 생각보다 퀄리티 있는 액션이라 재밋게 봤습니다 ㅎㅎㅎㅎ"
"914","8","재미지네요 케미가 좋네용"
"915","10",""
"916","10","일부러 예고도 안보고 갔음 액션도 좋고 코믹연기 굿정말 재밌었음"
"917","10","연기가 재밌고 줄리엔강이 너무웃겨요"
"918","10","정말 웃기고 재밌어요ㅠ"
"919","8","시사회에서 봤음다 취향을 좀 타겠지만 무자게 웃김니다"
"920","10","오랜만에 극장에서 깔깔대며 봤네요 액션도 너무 멋있고 두 배우 케미도 좋아서 재밌게 봤습니다"
"921","10","코믹액션 둘다 잘담은거같고 재밌다 알바아님"
"922","10","김영광 이선빈 너무 잘 맞아서 재밌고 액션과 코믹을 좋아하시면 보세요 2시간 금방 지나갔네요 ㅎㅎ"
"923","9","재밌었어요~기대이상"
"924","10","아주 재미있고 또 보고싶습니다"
"925","8","재밌게봤어요"
"926","8","재밌게 봤어요~~~~^^"
"927","10","가볍게 보기 넘좋음"
"928","8","코로나때문에 정말 오랫만에 봤는데 즐겁게 볼수있었습니다"
"929","10","오랜만에 극장에서 즐겁게 웃으며 봤네요 킬링타임용으로 딱"
"930","10","재밌어요 김영광 이선빈 케미 대박 꼭 보러가세요 ^^"
"931","10",""
"932","10","너무 재밋어요 정말 굿이네요"
"933","8","웃으며 시간을 보네기는 좋아요영화 잘봤어요"
"934","9","시간가는줄 모르고 웃고 즐기는 코믹 액션"
"935","8","그저 그런 평범한 k식 오락무비가 아닐까 싶었는데 좋은 각본과 액션과 유머 사이의 조율이 의외로 탄탄하게 짜여져서 놀랬음 액션씬들도 고퀄임"
"936","10",""
"937","10","진짜 영화 보는 내내 이렇게 웃었던 적은 되게 오랜만이였던거 같아요 이시국이라 영화관은 잘 안가려고 하는데 이건 진짜 믿고 봐도 되는 영화 오랜만에 재밌는 영화 한 편 찾은 거 같아요"
"938","9","나름 재미있게 보았습니다"
"939","10","진짜 오랜만에 영화보면서 배잡고 웃었어요 코믹 원하시는 분들께 추천드려요"
"940","10","개웃겨서 나오자마자 후기 남김진짜 빵빵터지고 둘 케미 장난 없음우리관 사람들 리액션도 좋아서 더 즐겁게 봄"
"941","10","보기를 잘한듯 재밌게 봤어요^^"
"942","10","재밌네요 볼만합니다아"
"943","10","완전 재미있게 봤어요진짜 웃김"
"944","10","재미있게 봤어요 스트레스 확~~~~"
"945","8","기대없이 볼만한 영화이시국에 오랜만에 영화관 가서 실없이 웃다가 옴"
"946","10","시간 가는줄 모르고 봐써용  잼써요"
"947","10","코믹하지만 제대로 액션에 초점을 둔 영화 두 주인공들이 멋진척 예쁜척 내려놓고 진심으로 연기하는거 같아서 더 잘 봄김영광씨는 순도 100프로 액션 한번 도전해 보셔도 좋을거 같네요이선빈씨는 이번에 제대로 연기를"
"948","10","생각보다 엄청 재밌어요"
"949","10","오랜만에 영화관에서 영화밧는데 너무 재밋게 밧네요김영광님 액션도 화려하고 너무 웃겻어요보는내내 웃음이 끊기질 않앗어요"
"950","10","내용을 아예 모르고 봤는데 재밌게 봤어용 오랜만에 재밌는 영화 본거 같아서 기분좋아요"
"951","10","재밌었어요"
"952","10","액션 너무멋있었어요 재미있게 잘봤습니다"
"953","10","웃음포인트가 몇번 예상됐었지만 예상 못 했던 부분도 있어서 너무 재밌게 봤네요 연기와 케미도 찰떡이였어요"
"954","9","스토리도 지루하지않고 액션과 코믹을 적절히 잘섞어서 기대안하고 봤는데 재밌게 보고갑니다~"
"955","10","초반엔 능글맞고 둘이 티격태격하는 재미가 있고 후반엔 생각보다 훨씬 고퀄 액션에 놀랐음 진짜 코믹액션 영화로 보기 딱 좋음6"
"956","10","킬링타임으로 아주 좋은 영화웃긴 부분이 식상한듯 하지만 나도 모르게 빵 터짐김영광 이선빈님의 액션이 정말 좋았음너무 잔인하지도 않고 시원시원했음"
"957","10","오랜만에 극장에서 영화 봤는데 재미있게 봤어요귀엽기까지"
"958","8","볼만했음 한번정돈 봐주세요"
"959","10","복잡한 생각안하고 가볍게 보기 좋음 현실 넘 팍팍한데 유쾌하게 보면서 잊었담 배우들 케미도 좋아서 기분좋아짐"
"960","10","코로나로 인해 힘든 시기에 미션파서블 보고 한바탕 웃고가세요"
"961","10","팝콘무비 최적화된 영화에요아무생각없이 즐기기 좋고 요즘같은 우울한 시기에 딱인 영화극장에 사람도 없어 쾌적하고 친구랑 둘이가서 간만에 웃다 왔어요 친구는 실실거리면서 봄"
"962","10","미션파서블 재미있어요"
"963","8","오랜만에 재미있게 보았습닏8"
"964","10","김영광 배우를 다시 보게 됐어요~간만에 극장에서 신나는 시간 보냈어요~"
"965","8","힐링타임으로 소소하게 웃으면서 보기 좋아요ㅠㅠㅠ 오랜만이 웃고 재밋게 잘봤어요스토리는 조금 뻔해도 가볍게 볼만해요"
"966","10","재밌게 봤음~~ 킬링타임용 코미디로 훌륭~~"
"967","10","김영광 왜 이렇게 액션 잘하나요  케미도 좋고 재밌어요  간만에 많이 웃었음"
"968","10","주인공들 피지컬이 좋아서 액션씬에 잘 어울림 특히 김영광 액션씬들 다 좋았어요"
"969","1","재미없어요 진짜 개노잼 중간에 나옴"
"970","10","오랜만에 극장와서 아무생각없이 실컷웃고가네 김영광은 사랑입니다 힐링이에요"
"971","10","재밌게 잘봤어요  액션씬도 너무 멋있었어요"
"972","10","김영광배우가  코미디를 너무    천연덕스럽게  잘하네요"
"973","10","즐겁게보기에 좋았어요 추천~"
"974","10","오랜만에 극장 찾았는데 넘 재밌게 웃었네요배우들 케미도 좋고 간만에 웃었습니다"
"975","10","배우들 케미 좋고 요즘 머리 아픈 일이 많았는데 영화 보는 동안 내 머리속을 비워준 영화"
"976","10","재밌어요 데이트하면서 보세요"
"977","10","남자친구랑 기대 없이 영화를 봤는데 너무 재밌게 봤어요"
"978","10","김영광 재밌는데 싸울때 정말 멋있었음"
"979","10","레드벨벳 덕후로 나오는 김영광 줄리엔 강 마지막 장면 너무 웃겼어요"
"980","8","음 그냥 아무생각없이 봤는데 웃음퍼인트있습니다"
"981","10","김영광 액션씬 겁나 멋있고 서현철 배우님겁나 웃김"
"982","10","재밌어요 남녀나오는데 멜로1도없는"
"983","10","액션이 생각보다 너무 좋아서 놀랐어요  코미디도 타율이 좋내요  보면서 계속 웃었어요"
"984","10","별 기대없이 봤는데 시간 가는줄 모르고 히죽거리다가 나왔네요요즘 딱 보기 좋은영화임다"
"985","10","두 배우 케미가 너무 좋다ㅎㅎ 코믹액션도 좋고 간만에 기분좋게 즐기며 본 영화 킬링타임용으로 딱이다"
"986","10","기대없이 봤는데 재밌었어요주인공 케미가 잘맞고 웃겨요코믹이랑 액션이 적절히 섞이고 시리즈 나와도 좋을듯~~"
"987","10","처음에는 유치한데 뭔가 계속 끌려요 중간중간 웃긴장면도 있어서 좋았어요"
"988","10","웃기고 재밌음 시간가는줄 모름"
"989","1","처음으로 영화보다 나왔음예상되는스토리 뻔한개그"
"990","10","오랜만에 보는영화였는데 너무 재밌게 잘봤어요 액션신에서 감탄만 했습니다 김영광한테 빠질거 같네요"
"991","10","오랜만에 영화보고 제대로 웃은거같아요 둘 케미가 너무 좋았구 갑자기 본거라 김영광 이선빈빼구 누구 나오는지도 몰랐는데 사람보는 재미도 있었던거같아요"
"992","1","감동도 없고 스토리도 없고인생영화에요 제 인생에서 제일 재미없는 영화요"
"993","10","아무생각없이 왔다가 웃으며 즐겁게 돌아갑니다~"
"994","1","무슨 영화가 개연성도 하나도 없고 별로 웃기지도 않고 돈아까웠음"
"995","10","김영광 액션신이 매우매우 멋지고 웃음 포인트가 많아요 꼭 보세요 두번보세요 세번보세요~~"
"996","9","오랜만에 극장에서 웃으면서 영화를 관람함 두 배우 코믹 케미도 좋고 억지스러운 로맨스 연결도 없이 오직 목표를 향해 달려가는 부분이 맘에 듬 코믹과 액션이 잘 배치했고 무엇보다 두 배우들의 케미가 굳"
"997","10","미친 둘이 왤케 웃김  로맨스 1도 없어서 걍 개웃기고 좋았음  이선빈 넘 좋앜"
"998","10","즐겁게 볼 수 있는 영화  김영광 이선빈 둘 케미가 넘 유쾌하고 좋아여"
"999","10","요즘 같은 때 생각없이 보기 너무 좋은 영화네요 ㅎㅎㅎ 기분 좋아지네요 역시 영화는 극장에서"
"1000","1","도대체 어디가 웃긴 건지"
